TESTEMUNHO,Amostra,Acanthoica spp.,B. bigelowii,C. cristatus,C. cristatus HET,C.telesmus,C. simplex,Ceratolithus spp.,Ceratolithus TOTAL,C. quadriperforatus (>8µm),C. leptoporus G (>5µm),C. leptoporus M (5<x<8),C. leptoporus P (<5µm),Calcididcus spp.,Calcidiscus TOTAL,C. murrayi,C. brasiliensis,Calciosolenia spp.,Calciosolenia TOTAL,C. pel. pelagicus,C. pelagicus braarudii,C. pelagicus,Coccolithus TOTAL,C. binodata,C. mediterranae,Coronosphaera spp.,Coronosphaera TOTAL,D. tubifera,E. huxleyi G,E. huxleyi M,E. huxleyi P,E. huxleyi spp.,E. huxleyi TOTAL,F. profunda,G.oceanica G,G. oceanica M,G. oceanica fechada,G. oceanica INTER,G. oceanica P,G. paralela G,G. paralela M,G.carib G,G. carib M,G. carib aberta,G. carib INTER,G. carib P,G. muellerae,G. ericsonii,G. sinuosa 1,G. sinuosa 2,G. sinuosa spp.,G. sinuosa TOTAL,G. aperta 1,G. aperta 2,G. aperta spp.,G. aperta TOTAL,Geph. spp. G,Geph. spp. M,Geph. spp. P,Gephyrocapsa P,Gephyrocapsa M,Gephyrocapsa G,Gephyrocapsa Total,Hayaster spp.,H. carteri,H. hyalina,H. wallichii,H. inversa,H. pavimentum,H. sellii,Helicosphaera spp.,Helicosphaera TOTAL,H. macroporus,Neosphaera spp,Oolithotus spp.,P. discopora,P.indoceanica,P.syracusana,P. multipora,P. japonica,P.jonesii,P. messinae,Pontosphaera spp.,Pontosphaera TOTAL,P. lacunosa,P. ovata,Pseudoemiliania TOTAL,R. minuta,R. minutula,R. producta,Reticulofenestra spp. (>5µm),Reticulofenestra spp.(<5µm),Reticulofenestra TOTAL,R. clavigera,R. stylifera,Rhabd. spp.,Rhabdosphaera TOTAL,S. recta,S. apsteinii,S. porosa,Scyphosphaera spp.,Scyphosphaera TOTAL,S. hystrica,S. anthos,S. pulchra,S. lamina,Syrac. spp.,Syracosphaera TOTAL,T. quadrilaminata,T. saxea,T. heimii,Thorac. spp.,Thoracosphaera TOTAL,T. saxea (frag.),T. heimii (frag.),U. irregularis,U. tenuis,Umbellosphaera spp.,Umbellosphaera TOTAL,U.sibogae,U. foliosa,U. jafari,U. hulburtiana,Umbilicosphaera spp.,Umbilicosphaera TOTAL,PMP,TOTAL
KF-16,100,0,0,0,0,0,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0.40999999999999998,0,0,0,0,0,0,0,0,0,0.20000000000000001,0,0.20000000000000001,1.02,0.20000000000000001,27.609999999999999,0,0,27.809999999999999,35.380000000000003,0.60999999999999999,3.27,0,0,0,0,0,0.20000000000000001,5.3200000000000003,0,0,6.9500000000000002,0.40999999999999998,0.81999999999999995,0.20000000000000001,0.81999999999999995,0,1.02,0.20000000000000001,0,0,0.20000000000000001,0,2.25,4.0899999999999999,13.09,11.25,0.81999999999999995,25.149999999999999,0,0.60999999999999999,0,0,0,0,0,0.20000000000000001,0.81999999999999995,0,0,0,0,0.20000000000000001,0,0,0,0,0,0.20000000000000001,0.40999999999999998,0,0,0,0,0,0,0,0.20000000000000001,0.20000000000000001,1.4299999999999999,0.60999999999999999,0,2.04,0,0,0,0,0,0.40999999999999998,0,1.8400000000000001,0,0,2.25,0.20000000000000001,0,0,0,0,0,0.60999999999999999,0.60999999999999999,0.60999999999999999,0.20000000000000001,1.4299999999999999,0.40999999999999998,0,0,0.60999999999999999,0,1.02,1.6399999999999999,100
KF-16,110,0,0,0,0,0,0,0,0,0,0,1.48,0,0,1.48,0,0.73999999999999999,0,0.73999999999999999,0,0,0,0,0,0,0,0,0.25,0,18.969999999999999,0,0,18.969999999999999,23.399999999999999,0,13.050000000000001,0,0,0.48999999999999999,0,0,0,10.59,0,0,6.4000000000000004,0.98999999999999999,0.48999999999999999,0.73999999999999999,0,0,0.73999999999999999,0.98999999999999999,0,0,0.98999999999999999,0,2.46,2.2200000000000002,11.33,27.09,0,38.420000000000002,0,0.98999999999999999,0.48999999999999999,0,0,0.25,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.48999999999999999,4.4299999999999997,0,0,4.4299999999999997,0,0,0,0,0,0,0,2.96,0,0.48999999999999999,3.4500000000000002,0,0,0,0,0,0,0.25,0,0.73999999999999999,0.48999999999999999,1.23,1.97,0,0,0,0,1.97,3.4500000000000002,100
KF-16,120,0,0,0,0,0,0,0,0,0,0,0.68000000000000005,0,0,0.68000000000000005,0.46000000000000002,1.3700000000000001,0,1.8300000000000001,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0.46000000000000002,0.46000000000000002,0,15.300000000000001,0,0,15.300000000000001,22.149999999999999,0.46000000000000002,8.6799999999999997,0,0,1.3700000000000001,0,0,0,8.9000000000000004,0,0,13.24,0,0.91000000000000003,0,0,0,0.23000000000000001,0,0,0,1.1399999999999999,0,0.68000000000000005,6.1600000000000001,23.059999999999999,18.260000000000002,0.46000000000000002,41.780000000000001,0,0.68000000000000005,0.46000000000000002,0,0,0.23000000000000001,0,0.23000000000000001,1.6000000000000001,0,0,0,0,0.23000000000000001,0,0,0,0,0,0.23000000000000001,0.46000000000000002,0,0,0,0.23000000000000001,0,0,0,0,0.23000000000000001,1.8300000000000001,0,0,1.8300000000000001,0,0,0,0.23000000000000001,0.23000000000000001,0,0,5.4800000000000004,0,0.23000000000000001,5.71,0,0,0,0,0,0,0,1.6000000000000001,0.68000000000000005,0,2.2799999999999998,1.6000000000000001,0.23000000000000001,0,0,0,1.8300000000000001,3.2000000000000002,100
KF-16,130,0,0,0,0.22,0,0,0,0.22,0,0,0.22,0,0,0.22,0,0.42999999999999999,0,0.42999999999999999,0,0,0.22,0.22,0.22,0.22,0,0.42999999999999999,0.42999999999999999,1.52,18.039999999999999,0,0,19.57,28.48,0,23.699999999999999,0,0,3.7000000000000002,0,0,0,0.87,0,0,2.1699999999999999,1.52,1.74,0,0,0,0,0,0,0,0.65000000000000002,0,0,6.0899999999999999,14.35,26.09,0,40.43,0,0.42999999999999999,0,0,0,0,0,0.22,0.65000000000000002,0,0,0,0,0,0,0,0.22,0,0,0.22,0.42999999999999999,0,0,0,0,0,0,0,0,0,0.22,0.22,1.0900000000000001,1.52,0,0,0,0,0,0,0,2.6099999999999999,0,0,2.6099999999999999,0,0,0.22,0,0.22,0,0,0,1.0900000000000001,0,1.0900000000000001,1.74,0.22,0,0.65000000000000002,0,2.6099999999999999,0.42999999999999999,100
KF-16,140,0,0,0,0,0,0,0,0,0,0,0.65000000000000002,0.22,0,0.87,0,0.44,0,0.44,0,0,0,0,0.22,0.44,0,0.65000000000000002,0.87,0.44,30.940000000000001,0,0,31.370000000000001,32.899999999999999,0,1.96,0,0,0.44,0,0,0,5.2300000000000004,0,0,10.02,1.0900000000000001,0.22,0.22,0.44,0,0.65000000000000002,0.65000000000000002,0,0,0.65000000000000002,0,0.65000000000000002,5.0099999999999998,16.989999999999998,8.9299999999999997,0,25.93,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,1.74,0,0,0,0,0,0,0,1.3100000000000001,0,0.65000000000000002,1.96,0,0,0,0,0,0,0.44,0.65000000000000002,0.44,0,1.0900000000000001,0.65000000000000002,0,0,0.44,0,1.0900000000000001,0.65000000000000002,100
KF-16,150,0,0,0,0,0,0,0,0,0,0,0.48999999999999999,0,0,0.48999999999999999,0,0.48999999999999999,0,0.48999999999999999,0,0,0,0,0,0.23999999999999999,0,0.23999999999999999,0.23999999999999999,0,20.289999999999999,0,0,20.289999999999999,21.52,0.23999999999999999,7.8200000000000003,0,0,1.47,0,0,0,9.5399999999999991,0,0,17.109999999999999,0.97999999999999998,0.97999999999999998,0,0,0,0,0.72999999999999998,0,0,0.72999999999999998,0,1.47,4.8899999999999997,25.18,19.800000000000001,0.23999999999999999,45.229999999999997,0,0,0.23999999999999999,0,0,0,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.23999999999999999,0,2.2000000000000002,0,0,0,0,0,0,0,2.9300000000000002,0,0,2.9300000000000002,0,0,0,0,0,0,0,0.48999999999999999,0.23999999999999999,0,0.72999999999999998,0.72999999999999998,0,0,0.23999999999999999,0,0.97999999999999998,4.4000000000000004,100
KF-16,160,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,0.47999999999999998,0,0,0.47999999999999998,0,0.71999999999999997,0,0.71999999999999997,0,0,0,0,0,0.23999999999999999,0,0.23999999999999999,0.47999999999999998,0,23.609999999999999,0,0,23.609999999999999,23.129999999999999,0,8.6699999999999999,0,0,1.45,0,0,0,5.7800000000000002,0,0,8.4299999999999997,5.2999999999999998,0.23999999999999999,0,0,0,0.71999999999999997,0,0,0,2.1699999999999999,0,2.6499999999999999,4.8200000000000003,17.829999999999998,22.41,0,40.240000000000002,0.23999999999999999,0.47999999999999998,0,0,0,0,0,0,0.47999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.23999999999999999,0,1.45,0,0,0,0,0,0,0,4.8200000000000003,0,0,4.8200000000000003,0,0,0.23999999999999999,0,0.23999999999999999,0,0,1.45,0.23999999999999999,0,1.6899999999999999,1.45,0,0,0.23999999999999999,0,1.6899999999999999,0.23999999999999999,100
KF-16,170,0,0,0,0,0,0,0,0,0,0,1.3899999999999999,0.40000000000000002,0,1.79,0.20000000000000001,0.20000000000000001,0,0.40000000000000002,0,0,0,0,0,0.20000000000000001,0,0.20000000000000001,0.20000000000000001,0.59999999999999998,15.94,0,0,16.530000000000001,33.270000000000003,0,19.719999999999999,0,0,5.1799999999999997,0,0,0,0.59999999999999998,0,0,1.79,3.98,1.5900000000000001,0,0,0,0.40000000000000002,0,0,0,0.80000000000000004,0,0.59999999999999998,4.9800000000000004,14.74,24.899999999999999,0,39.640000000000001,0,0,0.20000000000000001,0,0,0,0,0.20000000000000001,0.40000000000000002,0,0,0,0,0,0,0,0.20000000000000001,0,0,0,0.20000000000000001,0,0,0,0,0,0,0,0,0,1.3899999999999999,0.20000000000000001,0,1.5900000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.40000000000000002,1.3899999999999999,0,1.79,2.3900000000000001,0.20000000000000001,0,0.20000000000000001,0.20000000000000001,2.9900000000000002,0,100
KF-16,180,0,0,0,0,0,0,0,0,0,0,0.45000000000000001,0,0,0.45000000000000001,0,0.45000000000000001,0,0.45000000000000001,0,0,0,0,0,0,0,0,0,0.91000000000000003,30.449999999999999,0,0,31.359999999999999,24.77,0,7.5,0,0,1.5900000000000001,0,0,0,3.1800000000000002,0,0,8.1799999999999997,2.73,0.91000000000000003,0.45000000000000001,0,0,0.45000000000000001,0.45000000000000001,0,0,0.45000000000000001,0,3.4100000000000001,5.9100000000000001,17.5,16.82,0,34.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0.23000000000000001,0,0,0,0,0,0,0.91000000000000003,0.45000000000000001,0,1.3600000000000001,0,0,0,0,0,0,0,2.73,0,0.68000000000000005,3.4100000000000001,0,0,0,0,0,0,0,0,0.68000000000000005,0,0.68000000000000005,1.8200000000000001,0,0,0.68000000000000005,0,2.5,0.23000000000000001,100
KF-16,190,0,0,0,0,0,0,0,0,0,0,2.1099999999999999,0,0,2.1099999999999999,0,0.23000000000000001,0,0.23000000000000001,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0.23000000000000001,0,20.190000000000001,0,0,20.190000000000001,25.350000000000001,0.93999999999999995,8.4499999999999993,0,0,2.5800000000000001,0,0,0,6.8099999999999996,0,0,10.800000000000001,0.23000000000000001,0.93999999999999995,0.23000000000000001,0,0,0.23000000000000001,0.46999999999999997,0,0,0.46999999999999997,0.23000000000000001,3.7599999999999998,4.6900000000000004,19.719999999999999,19.25,1.1699999999999999,40.140000000000001,0,0.46999999999999997,0,0,0,0,0,0,0.46999999999999997,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0,0,1.1699999999999999,0,1.1699999999999999,1.1699999999999999,0,0,1.1699999999999999,0,0,0,0,0,0,0,0.69999999999999996,0.23000000000000001,0.69999999999999996,1.6399999999999999,0.23000000000000001,0,0,0,0,0,0.46999999999999997,0,0,0.23000000000000001,0.23000000000000001,1.6399999999999999,0,0,0,0,1.6399999999999999,4.6900000000000004,100
KF-16,200,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,1.4399999999999999,0,0,1.4399999999999999,0,0.47999999999999998,0,0.47999999999999998,0,0,0,0,0,0.47999999999999998,0,0.47999999999999998,0,0,27.27,0,0,27.27,27.27,0.23999999999999999,7.8899999999999997,0,0,0.47999999999999998,0,0,0,8.8499999999999996,0,0,10.289999999999999,0.71999999999999997,0,0,0,0,0.71999999999999997,0,0,0,0,0,0.95999999999999996,2.3900000000000001,13.880000000000001,18.420000000000002,0.23999999999999999,32.539999999999999,0,0.47999999999999998,0.71999999999999997,0,0,0,0,0,1.2,0,0,0,0,0.23999999999999999,0,0,0,0,0.23999999999999999,0,0.47999999999999998,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0.23999999999999999,0.23999999999999999,0,0,1.2,0,0.23999999999999999,1.4399999999999999,0,0,0,0,0,0,0.47999999999999998,0.47999999999999998,0,0.23999999999999999,0.71999999999999997,1.4399999999999999,0,0,0.47999999999999998,0,1.9099999999999999,3.1099999999999999,100
KF-16,210,0,0,0,0,0,0,0,0,0,0,2.2000000000000002,1.02,0.17000000000000001,3.3799999999999999,0,0.68000000000000005,0,0.68000000000000005,0,0,0,0,0,0,0,0,0.34000000000000002,0.17000000000000001,23.859999999999999,0,0,24.030000000000001,31.640000000000001,0,15.06,0,0,2.2000000000000002,0,0,0,0.34000000000000002,0,0,1.3500000000000001,0.51000000000000001,0.34000000000000002,0,0,0,0.51000000000000001,0,0,0,1.1799999999999999,0,0.51000000000000001,8.6300000000000008,14.210000000000001,16.41,0,30.629999999999999,0,0.51000000000000001,0.17000000000000001,0,0,0,0,0,0.68000000000000005,0,0,0,0,0,0,0,0.17000000000000001,0.17000000000000001,0,0,0.34000000000000002,0,0.17000000000000001,0.17000000000000001,0,0,0,0,0,0,3.0499999999999998,0.17000000000000001,0,3.21,0,0,0,0,0,0,0,2.0299999999999998,0,0,2.0299999999999998,0,0,0.17000000000000001,0,0.17000000000000001,0,0,0.17000000000000001,0.17000000000000001,0.17000000000000001,0.51000000000000001,2.0299999999999998,0.17000000000000001,0,0,0,2.2000000000000002,0,100
KF-16,219,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.63,0,0.20999999999999999,0,0.20999999999999999,0,0,0,0,0,0.20999999999999999,0,0.20999999999999999,0.20999999999999999,0,36.25,0,0,36.25,32.079999999999998,0.20999999999999999,8.5399999999999991,0,0,0.20999999999999999,0,0,0,1.46,0,0,3.3300000000000001,1.04,0.82999999999999996,0,0.20999999999999999,0,0.20999999999999999,0,0,0,0,0,1.04,3.1299999999999999,7.71,12.08,0.20999999999999999,20,0,0.20999999999999999,0.20999999999999999,0,0,0.41999999999999998,0,0.20999999999999999,1.04,0,0,0,0,0,0,0,0,0,0,0.20999999999999999,0.20999999999999999,0,0,0,0,0,0,0,0,0,0.63,0.20999999999999999,0.20999999999999999,1.04,0,0,0,0,0,0,0,1.46,0,0.41999999999999998,1.8799999999999999,0,0,0,0,0,0,0.20999999999999999,0.41999999999999998,0.63,0.20999999999999999,1.25,2.29,0,0,1.04,0,3.3300000000000001,1.6699999999999999,100
KF-16,230,0,0,0,0.26000000000000001,0,0,0,0.26000000000000001,0,0,1.54,0,0,1.54,0,0.77000000000000002,0,0.77000000000000002,0,0,0,0,0,0.26000000000000001,0,0.26000000000000001,0.26000000000000001,0,21.789999999999999,0,0,21.789999999999999,21.030000000000001,0.26000000000000001,12.56,0,0,3.3300000000000001,0,0,0,7.4400000000000004,0,0,7.4400000000000004,0.26000000000000001,0.51000000000000001,0.51000000000000001,0,0,0.51000000000000001,0.51000000000000001,0,0,0.51000000000000001,0,2.5600000000000001,4.6200000000000001,16.920000000000002,22.82,0.26000000000000001,40,0,0.77000000000000002,0.26000000000000001,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0.26000000000000001,0,0,0.26000000000000001,0,0,0,0.51000000000000001,0,0.26000000000000001,0,0,0.77000000000000002,2.8199999999999998,0,0,2.8199999999999998,0,0,0,0,0,0,0,2.3100000000000001,0,0,2.3100000000000001,0,0,0,0,0,0,0,0,1.28,1.28,2.5600000000000001,1.28,0,0,0,0,1.28,3.0800000000000001,100
KF-16,240,0,0,0,0,0,0,0,0,0,0,0.64000000000000001,0,0,0.64000000000000001,0,0.42999999999999999,0,0.42999999999999999,0.20999999999999999,0.20999999999999999,0,0.42999999999999999,0,0,0,0,0,0,35.469999999999999,0,0,35.469999999999999,28.210000000000001,0.20999999999999999,5.5599999999999996,0,0,2.7799999999999998,0,0,0,2.7799999999999998,0,0,6.8399999999999999,0.20999999999999999,0,0,0,0,1.5,0,0,0,0,0,0.64000000000000001,3.8500000000000001,14.960000000000001,9.1899999999999995,0.20999999999999999,24.359999999999999,0,0.42999999999999999,0.42999999999999999,0,0,0,0,0,0.84999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,1.71,0,0,0,0,0,0,0,1.28,0,0.20999999999999999,1.5,0,0,0,0,0,0,0,0.20999999999999999,0.20999999999999999,0.20999999999999999,0.64000000000000001,2.3500000000000001,0.64000000000000001,0.84999999999999998,0,0,3.8500000000000001,1.9199999999999999,100
KF-16,250,0,0,0,0,0,0,0,0,0,0,1.1299999999999999,0.45000000000000001,0,1.5800000000000001,0.23000000000000001,0.23000000000000001,0,0.45000000000000001,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0,0.23000000000000001,29.120000000000001,0,0,29.350000000000001,32.280000000000001,0,16.48,0,0,0.90000000000000002,0,0,0,0.45000000000000001,0,0,3.1600000000000001,0,0,0,0,0,0,0,0,0,0.45000000000000001,0,2.71,5.1900000000000004,9.7100000000000009,19.640000000000001,0,29.350000000000001,0,0.23000000000000001,0,0,0,0,0,0,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5800000000000001,0,0,1.5800000000000001,0,0,0,0,0,0,0,0.68000000000000005,0,0,0.68000000000000005,0,0,0,0,0,0,0,0,0.68000000000000005,0,0.68000000000000005,3.1600000000000001,0.45000000000000001,0,0,0,3.6099999999999999,0,100
KF-16,260,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.88,0.17999999999999999,0,0,0.17999999999999999,0,0,0,0,0.17999999999999999,0,0,0.17999999999999999,0,0.17999999999999999,31.629999999999999,0,0,31.809999999999999,39.719999999999999,0,5.7999999999999998,0,0,0.34999999999999998,0,0,0,2.8100000000000001,0,0,4.9199999999999999,0.17999999999999999,0.17999999999999999,0,0,0,0,0.17999999999999999,0,0,0.17999999999999999,0,1.76,2.9900000000000002,8.6099999999999994,10.539999999999999,0,19.16,0,0.17999999999999999,0,0,0,0.17999999999999999,0,0.34999999999999998,0.69999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17999999999999999,0.17999999999999999,0,0,0,0,0,0,0.88,0,0,0.88,0,0,0,0,0,0,0,1.5800000000000001,0,0.53000000000000003,2.1099999999999999,0,0,0,0,0,0,0.34999999999999998,0,0.88,0,0.88,1.9299999999999999,0.17999999999999999,0,0.34999999999999998,0.34999999999999998,2.8100000000000001,0.53000000000000003,100
KF-16,270,0,0,0,0,0,0,0,0,0,0,0.46999999999999997,0,0,0.46999999999999997,0,0.94999999999999996,0,0.94999999999999996,0,0.23999999999999999,0.23999999999999999,0.46999999999999997,0,0,0,0,0,0,19.43,0,0,19.43,21.329999999999998,0.70999999999999996,12.32,0,0,4.2699999999999996,0,0,0,7.8200000000000003,0,0,8.0600000000000005,0.70999999999999996,0.94999999999999996,0.46999999999999997,0,0,0.46999999999999997,0.70999999999999996,0,0,0.70999999999999996,0.23999999999999999,5.4500000000000002,3.79,18.25,26.300000000000001,0.94999999999999996,45.5,0,0.70999999999999996,0,0,0,0,0,0,0.70999999999999996,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23999999999999999,1.1799999999999999,0,0,1.4199999999999999,2.3700000000000001,0,0,2.3700000000000001,0,0,0,0,0,0,0,1.1799999999999999,0,0,1.1799999999999999,0,0,0,0,0,0,0.23999999999999999,0,0,0,0,1.6599999999999999,0,0,0,0,1.6599999999999999,4.2699999999999996,100
KF-16,280,0,0,0,0.22,0,0,0,0.22,0,0,0.66000000000000003,0,0,0.66000000000000003,0,0.44,0,0.44,0,0.22,0.22,0.44,0,0,0,0,0,0,27.370000000000001,0,0,27.370000000000001,29.359999999999999,0.44,6.4000000000000004,0,0,1.1000000000000001,0,0,0,6.8399999999999999,0,0,10.6,0.22,0,0,0,0,0.44,0,0,0,0,0,1.1000000000000001,5.2999999999999998,17.440000000000001,14.57,0.44,32.450000000000003,0,0.66000000000000003,0,0,0,0,0,0.22,0.88,0,0,0,0.22,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0.22,1.1000000000000001,0,0,1.1000000000000001,0,0,0,0,0,0,0,1.55,0,0.22,1.77,0,0,0,0,0,0,0,0,0.88,0,0.88,1.77,0,0,0.66000000000000003,0,2.4300000000000002,1.55,100
KF-16,290,0,0,0,0,0,0,0,0,0,0,1.9199999999999999,0.20999999999999999,0,2.1400000000000001,0,0.64000000000000001,0,0.64000000000000001,0,0,0.20999999999999999,0.20999999999999999,0,0,0,0,0,0,23.93,0,0,23.93,33.119999999999997,0,19.02,0,0,1.28,0,0,0,0.20999999999999999,0,0,1.9199999999999999,0,0.84999999999999998,0,0,0,0,0,0,0,0.20999999999999999,0,1.71,4.4900000000000002,8.7599999999999998,20.940000000000001,0,29.699999999999999,0,1.0700000000000001,0.20999999999999999,0,0,0.20999999999999999,0,0.42999999999999999,1.9199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4199999999999999,0,0,3.4199999999999999,0,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0.84999999999999998,0,0.84999999999999998,1.0700000000000001,0,0,1.5,0,2.5600000000000001,0,100
KF-16,300,0,0,0,0,0,0,0,0,0,0,0.63,0.20999999999999999,0,0.84999999999999998,0,0.41999999999999998,0,0.41999999999999998,0,0,0.20999999999999999,0.20999999999999999,0,0,0,0,0,0,32.560000000000002,0,0,32.560000000000002,36.149999999999999,0.41999999999999998,4.4400000000000004,0,0,0.20999999999999999,0,0,0,2.75,0,0,4.0199999999999996,1.48,0.41999999999999998,0,0.63,0,0.63,0.20999999999999999,0,0,0.20999999999999999,0,1.6899999999999999,5.5,10.99,10.359999999999999,0.41999999999999998,21.780000000000001,0,0.20999999999999999,0.20999999999999999,0,0,0.20999999999999999,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,1.27,0,0,0,0,0,0,0,1.0600000000000001,0,0.20999999999999999,1.27,0,0,0,0,0,0,0,0.63,0.63,0,1.27,2.1099999999999999,0,0,0.63,0,2.75,0.84999999999999998,100
KF-16,310,0,0,0,0.5,0,0,0,0.5,0,0,1.01,0,0,1.01,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,23.68,0,0,23.68,12.59,0,9.3200000000000003,0,0,5.04,0,0.25,0,6.2999999999999998,0,0,9.0700000000000003,1.51,2.52,1.26,0,0,1.26,0.25,0.25,0,0.5,0,4.2800000000000002,7.5599999999999996,25.940000000000001,21.66,0,47.609999999999999,0,0.25,0.25,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,1.01,1.26,2.52,0.25,0,2.77,0,0,0,0,0,0,0,1.51,0.25,0.25,2.02,0,0,0.25,0,0.25,0,0.25,1.01,0,0,1.01,0.25,0,0,0,0,0.25,5.79,100
KF-16,320,0,0,0,0,0,0,0,0,0,0,2.1400000000000001,0,0,2.1400000000000001,0,0.70999999999999996,0,0.70999999999999996,0,0,0,0,0,0.47999999999999998,0,0.47999999999999998,0,0,35.630000000000003,0,0,35.630000000000003,26.370000000000001,0,5.9400000000000004,0,0,0.94999999999999996,0,0,0,2.1400000000000001,0,0,7.8399999999999999,0.23999999999999999,0,0,0,0,0.94999999999999996,0,0,0,0.23999999999999999,0,0.23999999999999999,7.1299999999999999,17.100000000000001,8.5500000000000007,0,25.649999999999999,0,0.47999999999999998,0.23999999999999999,0,0,0,0,0.47999999999999998,1.1899999999999999,0,0,0,0,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0.47999999999999998,0.23999999999999999,0,0,0.70999999999999996,2.1400000000000001,0,0,2.1400000000000001,0,0,0,0,0,0,0,0.94999999999999996,0,0.23999999999999999,1.1899999999999999,0.23999999999999999,0,0,0,0,0,0,0.23999999999999999,0.94999999999999996,0,1.1899999999999999,1.1899999999999999,0,0,0,0,1.1899999999999999,0.94999999999999996,100
KF-16,330,0,0,0,0,0,0,0,0,0,0,2.48,0.23000000000000001,0,2.7000000000000002,0.23000000000000001,0.90000000000000002,0,1.1299999999999999,0.23000000000000001,0,0,0.23000000000000001,0,0,0,0,0.23000000000000001,0,23.870000000000001,0,0,23.870000000000001,18.690000000000001,0,20.719999999999999,0,0,3.8300000000000001,0,0,0,2.25,0,0,2.48,0,0.45000000000000001,0,0,0,0,0,0,0,0.90000000000000002,0,2.7000000000000002,9.9100000000000001,17.57,25.68,0,43.240000000000002,0,1.1299999999999999,0.23000000000000001,0,0,0,0,0.45000000000000001,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9300000000000002,0,0,2.9300000000000002,0,0,0,0,0,0,0,1.5800000000000001,0,0,1.5800000000000001,0,0,0,0,0,0,0,0,0.23000000000000001,0,0.23000000000000001,2.7000000000000002,0.23000000000000001,0,0.45000000000000001,0,3.3799999999999999,0,100
KF-16,340,0,0,0,0,0,0,0,0,0,0,0.83999999999999997,0,0,0.83999999999999997,0,0.83999999999999997,0,0.83999999999999997,0,0,0,0,0,0.20999999999999999,0,0.20999999999999999,0,0.41999999999999998,42.979999999999997,0,0,43.399999999999999,27.460000000000001,0.20999999999999999,3.77,0,0,0.41999999999999998,0,0,0,3.3500000000000001,0,0,6.5,0.83999999999999997,0,0,0,0,0,0,0,0,0,0,0.83999999999999997,1.6799999999999999,8.5999999999999996,8.8100000000000005,0.20999999999999999,17.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0.20999999999999999,0,1.47,0,0,0,0,0,0,0,1.6799999999999999,0,0.20999999999999999,1.8899999999999999,0,0,0,0,0,0,0,1.05,0.83999999999999997,0.83999999999999997,2.73,2.9399999999999999,0,0,0.20999999999999999,0,3.1400000000000001,0.41999999999999998,100
